"Date_Time","Time","Sensor","Count"
2018-06-03 04:00:00,4,"Southbank",65
2018-06-03 05:00:00,5,"Bourke Street Mall (North)",22
2018-06-03 05:00:00,5,"Melbourne Central",95
2018-06-03 05:00:00,5,"Southbank",67
2018-06-03 06:00:00,6,"Bourke Street Mall (North)",58
2018-06-03 06:00:00,6,"Melbourne Central",92
2018-06-03 06:00:00,6,"Southbank",133
2018-06-03 07:00:00,7,"Bourke Street Mall (North)",65
2018-06-03 07:00:00,7,"Melbourne Central",142
2018-06-03 07:00:00,7,"Southbank",324
2018-06-03 08:00:00,8,"Bourke Street Mall (North)",205
2018-06-03 08:00:00,8,"Melbourne Central",287
2018-06-03 08:00:00,8,"Southbank",692
2018-06-03 09:00:00,9,"Bourke Street Mall (North)",659
2018-06-03 09:00:00,9,"Melbourne Central",475
2018-06-03 09:00:00,9,"Southbank",1227
2018-06-03 10:00:00,10,"Bourke Street Mall (North)",1310
2018-06-03 10:00:00,10,"Melbourne Central",793
2018-06-03 10:00:00,10,"Southbank",1598
2018-06-03 11:00:00,11,"Bourke Street Mall (North)",2122
2018-06-03 11:00:00,11,"Melbourne Central",1190
2018-06-03 11:00:00,11,"Southbank",2149
2018-06-03 12:00:00,12,"Bourke Street Mall (North)",2821
2018-06-03 12:00:00,12,"Melbourne Central",1917
2018-06-03 12:00:00,12,"Southbank",2697
2018-06-03 13:00:00,13,"Bourke Street Mall (North)",3331
2018-06-03 13:00:00,13,"Melbourne Central",2081
2018-06-03 13:00:00,13,"Southbank",2916
2018-06-03 14:00:00,14,"Bourke Street Mall (North)",3689
2018-06-03 14:00:00,14,"Melbourne Central",2059
2018-06-03 14:00:00,14,"Southbank",3094
2018-06-03 15:00:00,15,"Bourke Street Mall (North)",3498
2018-06-03 15:00:00,15,"Melbourne Central",2096
2018-06-03 15:00:00,15,"Southbank",2586
2018-06-03 16:00:00,16,"Bourke Street Mall (North)",3336
2018-06-03 16:00:00,16,"Melbourne Central",2059
2018-06-03 16:00:00,16,"Southbank",2620
2018-06-03 17:00:00,17,"Bourke Street Mall (North)",2626
2018-06-03 17:00:00,17,"Melbourne Central",1993
2018-06-03 17:00:00,17,"Southbank",2342
2018-06-03 18:00:00,18,"Bourke Street Mall (North)",1843
2018-06-03 18:00:00,18,"Melbourne Central",1934
2018-06-03 18:00:00,18,"Southbank",2543
2018-06-03 19:00:00,19,"Bourke Street Mall (North)",1091
2018-06-03 19:00:00,19,"Melbourne Central",1744
2018-06-03 19:00:00,19,"Southbank",1577
2018-06-03 20:00:00,20,"Bourke Street Mall (North)",589
2018-06-03 20:00:00,20,"Melbourne Central",1580
2018-06-03 20:00:00,20,"Southbank",1229
2018-06-03 21:00:00,21,"Bourke Street Mall (North)",358
2018-06-03 21:00:00,21,"Melbourne Central",1086
2018-06-03 21:00:00,21,"Southbank",882
2018-06-03 22:00:00,22,"Bourke Street Mall (North)",263
2018-06-03 22:00:00,22,"Melbourne Central",717
2018-06-03 22:00:00,22,"Southbank",585
2018-06-03 23:00:00,23,"Bourke Street Mall (North)",94
2018-06-03 23:00:00,23,"Melbourne Central",403
2018-06-03 23:00:00,23,"Southbank",342
2018-06-04 00:00:00,0,"Bourke Street Mall (North)",93
2018-06-04 00:00:00,0,"Melbourne Central",222
2018-06-04 00:00:00,0,"Southbank",110
2018-06-04 01:00:00,1,"Bourke Street Mall (North)",44
2018-06-04 01:00:00,1,"Melbourne Central",109
2018-06-04 01:00:00,1,"Southbank",58
2018-06-04 02:00:00,2,"Bourke Street Mall (North)",25
2018-06-04 02:00:00,2,"Melbourne Central",57
2018-06-04 02:00:00,2,"Southbank",45
2018-06-04 03:00:00,3,"Bourke Street Mall (North)",28
2018-06-04 03:00:00,3,"Melbourne Central",37
2018-06-04 03:00:00,3,"Southbank",29
2018-06-04 04:00:00,4,"Bourke Street Mall (North)",21
2018-06-04 04:00:00,4,"Melbourne Central",46
2018-06-04 04:00:00,4,"Southbank",29
2018-06-04 05:00:00,5,"Bourke Street Mall (North)",50
2018-06-04 05:00:00,5,"Melbourne Central",92
2018-06-04 05:00:00,5,"Southbank",169
2018-06-04 06:00:00,6,"Bourke Street Mall (North)",135
2018-06-04 06:00:00,6,"Melbourne Central",43
2018-06-04 06:00:00,6,"Southbank",781
2018-06-04 07:00:00,7,"Bourke Street Mall (North)",344
2018-06-04 07:00:00,7,"Melbourne Central",359
2018-06-04 07:00:00,7,"Southbank",1498
2018-06-04 08:00:00,8,"Bourke Street Mall (North)",905
2018-06-04 08:00:00,8,"Melbourne Central",787
2018-06-04 08:00:00,8,"Southbank",3542
2018-06-04 09:00:00,9,"Bourke Street Mall (North)",1014
2018-06-04 09:00:00,9,"Melbourne Central",872
2018-06-04 09:00:00,9,"Southbank",1963
2018-06-04 10:00:00,10,"Bourke Street Mall (North)",1328
2018-06-04 10:00:00,10,"Melbourne Central",992
2018-06-04 10:00:00,10,"Southbank",1177
2018-06-04 11:00:00,11,"Bourke Street Mall (North)",1917
2018-06-04 11:00:00,11,"Melbourne Central",1277
2018-06-04 11:00:00,11,"Southbank",1620
2018-06-04 12:00:00,12,"Bourke Street Mall (North)",3461
2018-06-04 12:00:00,12,"Melbourne Central",2383
2018-06-04 12:00:00,12,"Southbank",2827
2018-06-04 13:00:00,13,"Bourke Street Mall (North)",3565
2018-06-04 13:00:00,13,"Melbourne Central",2293
2018-06-04 13:00:00,13,"Southbank",3152
2018-06-04 14:00:00,14,"Bourke Street Mall (North)",3048
2018-06-04 14:00:00,14,"Melbourne Central",1931
2018-06-04 14:00:00,14,"Southbank",1981
2018-06-04 15:00:00,15,"Bourke Street Mall (North)",2764
2018-06-04 15:00:00,15,"Melbourne Central",1842
2018-06-04 15:00:00,15,"Southbank",1983
2018-06-04 16:00:00,16,"Bourke Street Mall (North)",2690
2018-06-04 16:00:00,16,"Melbourne Central",1978
2018-06-04 16:00:00,16,"Southbank",2392
2018-06-04 17:00:00,17,"Bourke Street Mall (North)",3042
2018-06-04 17:00:00,17,"Melbourne Central",2560
2018-06-04 17:00:00,17,"Southbank",4058
2018-06-04 18:00:00,18,"Bourke Street Mall (North)",2128
2018-06-04 18:00:00,18,"Melbourne Central",2213
2018-06-04 18:00:00,18,"Southbank",2705
2018-06-04 19:00:00,19,"Bourke Street Mall (North)",1182
2018-06-04 19:00:00,19,"Melbourne Central",1798
2018-06-04 19:00:00,19,"Southbank",1463
2018-06-04 20:00:00,20,"Bourke Street Mall (North)",667
2018-06-04 20:00:00,20,"Melbourne Central",1471
2018-06-04 20:00:00,20,"Southbank",1016
2018-06-04 21:00:00,21,"Bourke Street Mall (North)",352
2018-06-04 21:00:00,21,"Melbourne Central",1034
2018-06-04 21:00:00,21,"Southbank",806
2018-06-04 22:00:00,22,"Bourke Street Mall (North)",246
2018-06-04 22:00:00,22,"Melbourne Central",784
2018-06-04 22:00:00,22,"Southbank",510
2018-06-04 23:00:00,23,"Bourke Street Mall (North)",125
2018-06-04 23:00:00,23,"Melbourne Central",422
2018-06-04 23:00:00,23,"Southbank",273
2018-06-05 00:00:00,0,"Bourke Street Mall (North)",79
2018-06-05 00:00:00,0,"Melbourne Central",173
2018-06-05 00:00:00,0,"Southbank",113
2018-06-05 01:00:00,1,"Bourke Street Mall (North)",45
2018-06-05 01:00:00,1,"Melbourne Central",104
2018-06-05 01:00:00,1,"Southbank",76
2018-06-05 02:00:00,2,"Bourke Street Mall (North)",12
2018-06-05 02:00:00,2,"Melbourne Central",71
2018-06-05 02:00:00,2,"Southbank",32
2018-06-05 03:00:00,3,"Bourke Street Mall (North)",10
2018-06-05 03:00:00,3,"Melbourne Central",35
2018-06-05 03:00:00,3,"Southbank",21
2018-06-05 04:00:00,4,"Bourke Street Mall (North)",26
2018-06-05 04:00:00,4,"Melbourne Central",39
2018-06-05 04:00:00,4,"Southbank",45
2018-06-05 05:00:00,5,"Bourke Street Mall (North)",31
2018-06-05 05:00:00,5,"Melbourne Central",73
2018-06-05 05:00:00,5,"Southbank",194
2018-06-05 06:00:00,6,"Bourke Street Mall (North)",138
2018-06-05 06:00:00,6,"Melbourne Central",210
2018-06-05 06:00:00,6,"Southbank",943
2018-06-05 07:00:00,7,"Bourke Street Mall (North)",412
2018-06-05 07:00:00,7,"Melbourne Central",378
2018-06-05 07:00:00,7,"Southbank",1749
2018-06-05 08:00:00,8,"Bourke Street Mall (North)",843
2018-06-05 08:00:00,8,"Melbourne Central",913
2018-06-05 08:00:00,8,"Southbank",3456
2018-06-05 09:00:00,9,"Bourke Street Mall (North)",1016
2018-06-05 09:00:00,9,"Melbourne Central",780
2018-06-05 09:00:00,9,"Southbank",1953
2018-06-05 10:00:00,10,"Bourke Street Mall (North)",1276
2018-06-05 10:00:00,10,"Melbourne Central",1161
2018-06-05 10:00:00,10,"Southbank",1268
2018-06-05 11:00:00,11,"Bourke Street Mall (North)",1920
2018-06-05 11:00:00,11,"Melbourne Central",1424
2018-06-05 11:00:00,11,"Southbank",1539
2018-06-05 12:00:00,12,"Bourke Street Mall (North)",3238
2018-06-05 12:00:00,12,"Melbourne Central",2136
2018-06-05 12:00:00,12,"Southbank",2882
2018-06-05 13:00:00,13,"Bourke Street Mall (North)",3483
2018-06-05 13:00:00,13,"Melbourne Central",2156
2018-06-05 13:00:00,13,"Southbank",3109
2018-06-05 14:00:00,14,"Bourke Street Mall (North)",2848
2018-06-05 14:00:00,14,"Melbourne Central",1940
2018-06-05 14:00:00,14,"Southbank",2014
2018-06-05 15:00:00,15,"Bourke Street Mall (North)",2811
2018-06-05 15:00:00,15,"Melbourne Central",1925
2018-06-05 15:00:00,15,"Southbank",2138
2018-06-05 16:00:00,16,"Bourke Street Mall (North)",2930
2018-06-05 16:00:00,16,"Melbourne Central",1997
2018-06-05 16:00:00,16,"Southbank",2734
2018-06-05 17:00:00,17,"Bourke Street Mall (North)",3052
2018-06-05 17:00:00,17,"Melbourne Central",2458
2018-06-05 17:00:00,17,"Southbank",4091
2018-06-05 18:00:00,18,"Bourke Street Mall (North)",2352
2018-06-05 18:00:00,18,"Melbourne Central",2324
2018-06-05 18:00:00,18,"Southbank",3080
2018-06-05 19:00:00,19,"Bourke Street Mall (North)",1328
2018-06-05 19:00:00,19,"Melbourne Central",1942
2018-06-05 19:00:00,19,"Southbank",1833
2018-06-05 20:00:00,20,"Bourke Street Mall (North)",760
2018-06-05 20:00:00,20,"Melbourne Central",1629
2018-06-05 20:00:00,20,"Southbank",1316
2018-06-05 21:00:00,21,"Bourke Street Mall (North)",476
2018-06-05 21:00:00,21,"Melbourne Central",1204
2018-06-05 21:00:00,21,"Southbank",1079
2018-06-05 22:00:00,22,"Bourke Street Mall (North)",320
2018-06-05 22:00:00,22,"Melbourne Central",863
2018-06-05 22:00:00,22,"Southbank",651
2018-06-05 23:00:00,23,"Bourke Street Mall (North)",137
2018-06-05 23:00:00,23,"Melbourne Central",426
2018-06-05 23:00:00,23,"Southbank",385
2018-06-06 00:00:00,0,"Bourke Street Mall (North)",52
2018-06-06 00:00:00,0,"Melbourne Central",231
2018-06-06 00:00:00,0,"Southbank",181
2018-06-06 01:00:00,1,"Bourke Street Mall (North)",54
2018-06-06 01:00:00,1,"Melbourne Central",122
2018-06-06 01:00:00,1,"Southbank",54
2018-06-06 02:00:00,2,"Bourke Street Mall (North)",26
2018-06-06 02:00:00,2,"Melbourne Central",71
2018-06-06 02:00:00,2,"Southbank",33
2018-06-06 03:00:00,3,"Bourke Street Mall (North)",20
2018-06-06 03:00:00,3,"Melbourne Central",58
2018-06-06 03:00:00,3,"Southbank",19
2018-06-06 04:00:00,4,"Bourke Street Mall (North)",20
2018-06-06 04:00:00,4,"Melbourne Central",29
2018-06-06 04:00:00,4,"Southbank",19
2018-06-06 05:00:00,5,"Bourke Street Mall (North)",43
2018-06-06 05:00:00,5,"Melbourne Central",69
2018-06-06 05:00:00,5,"Southbank",177
2018-06-06 06:00:00,6,"Bourke Street Mall (North)",117
2018-06-06 06:00:00,6,"Melbourne Central",200
2018-06-06 06:00:00,6,"Southbank",937
2018-06-06 07:00:00,7,"Bourke Street Mall (North)",367
2018-06-06 07:00:00,7,"Melbourne Central",383
2018-06-06 07:00:00,7,"Southbank",1649
2018-06-06 08:00:00,8,"Bourke Street Mall (North)",914
2018-06-06 08:00:00,8,"Melbourne Central",803
2018-06-06 08:00:00,8,"Southbank",3467
2018-06-06 09:00:00,9,"Bourke Street Mall (North)",1048
2018-06-06 09:00:00,9,"Melbourne Central",746
2018-06-06 09:00:00,9,"Southbank",2063
2018-06-06 10:00:00,10,"Bourke Street Mall (North)",1497
2018-06-06 10:00:00,10,"Melbourne Central",1087
2018-06-06 10:00:00,10,"Southbank",1601
2018-06-06 11:00:00,11,"Bourke Street Mall (North)",2362
2018-06-06 11:00:00,11,"Melbourne Central",1395
2018-06-06 11:00:00,11,"Southbank",2023
2018-06-06 12:00:00,12,"Bourke Street Mall (North)",3581
2018-06-06 12:00:00,12,"Melbourne Central",2557
2018-06-06 12:00:00,12,"Southbank",3643
2018-06-06 13:00:00,13,"Bourke Street Mall (North)",3859
2018-06-06 13:00:00,13,"Melbourne Central",2442
2018-06-06 13:00:00,13,"Southbank",3688
2018-06-06 14:00:00,14,"Bourke Street Mall (North)",3122
2018-06-06 14:00:00,14,"Melbourne Central",2112
2018-06-06 14:00:00,14,"Southbank",2494
2018-06-06 15:00:00,15,"Bourke Street Mall (North)",2953
2018-06-06 15:00:00,15,"Melbourne Central",2048
2018-06-06 15:00:00,15,"Southbank",2693
2018-06-06 16:00:00,16,"Bourke Street Mall (North)",3035
2018-06-06 16:00:00,16,"Melbourne Central",2209
2018-06-06 16:00:00,16,"Southbank",3093
2018-06-06 17:00:00,17,"Bourke Street Mall (North)",3339
2018-06-06 17:00:00,17,"Melbourne Central",2806
2018-06-06 17:00:00,17,"Southbank",5210
2018-06-06 18:00:00,18,"Bourke Street Mall (North)",2578
2018-06-06 18:00:00,18,"Melbourne Central",2459
2018-06-06 18:00:00,18,"Southbank",4152
2018-06-06 19:00:00,19,"Bourke Street Mall (North)",1480
2018-06-06 19:00:00,19,"Melbourne Central",2198
2018-06-06 19:00:00,19,"Southbank",2220
2018-06-06 20:00:00,20,"Bourke Street Mall (North)",672
2018-06-06 20:00:00,20,"Melbourne Central",1683
2018-06-06 20:00:00,20,"Southbank",1314
2018-06-06 21:00:00,21,"Bourke Street Mall (North)",562
2018-06-06 21:00:00,21,"Melbourne Central",1263
2018-06-06 21:00:00,21,"Southbank",1135
2018-06-06 22:00:00,22,"Bourke Street Mall (North)",364
2018-06-06 22:00:00,22,"Melbourne Central",993
2018-06-06 22:00:00,22,"Southbank",3733
2018-06-06 23:00:00,23,"Bourke Street Mall (North)",233
2018-06-06 23:00:00,23,"Melbourne Central",671
2018-06-06 23:00:00,23,"Southbank",2333
2018-06-07 00:00:00,0,"Bourke Street Mall (North)",119
2018-06-07 00:00:00,0,"Melbourne Central",250
2018-06-07 00:00:00,0,"Southbank",460
2018-06-07 01:00:00,1,"Bourke Street Mall (North)",24
2018-06-07 01:00:00,1,"Melbourne Central",168
2018-06-07 01:00:00,1,"Southbank",277
2018-06-07 02:00:00,2,"Bourke Street Mall (North)",53
2018-06-07 02:00:00,2,"Melbourne Central",96
2018-06-07 02:00:00,2,"Southbank",54
2018-06-07 03:00:00,3,"Bourke Street Mall (North)",6
2018-06-07 03:00:00,3,"Melbourne Central",59
2018-06-07 03:00:00,3,"Southbank",44
2018-06-07 04:00:00,4,"Bourke Street Mall (North)",13
2018-06-07 04:00:00,4,"Melbourne Central",41
2018-06-07 04:00:00,4,"Southbank",34
2018-06-07 05:00:00,5,"Bourke Street Mall (North)",32
2018-06-07 05:00:00,5,"Melbourne Central",74
2018-06-07 05:00:00,5,"Southbank",208
2018-06-07 06:00:00,6,"Bourke Street Mall (North)",108
2018-06-07 06:00:00,6,"Melbourne Central",221
2018-06-07 06:00:00,6,"Southbank",762
2018-06-07 07:00:00,7,"Bourke Street Mall (North)",362
2018-06-07 07:00:00,7,"Melbourne Central",394
2018-06-07 07:00:00,7,"Southbank",1568
2018-06-07 08:00:00,8,"Bourke Street Mall (North)",997
2018-06-07 08:00:00,8,"Melbourne Central",867
2018-06-07 08:00:00,8,"Southbank",3513
2018-06-07 09:00:00,9,"Bourke Street Mall (North)",1103
2018-06-07 09:00:00,9,"Melbourne Central",775
2018-06-07 09:00:00,9,"Southbank",2010
2018-06-07 10:00:00,10,"Bourke Street Mall (North)",1493
2018-06-07 10:00:00,10,"Melbourne Central",1052
2018-06-07 10:00:00,10,"Southbank",1481
2018-06-07 11:00:00,11,"Bourke Street Mall (North)",2075
2018-06-07 11:00:00,11,"Melbourne Central",1452
2018-06-07 11:00:00,11,"Southbank",1632
2018-06-07 12:00:00,12,"Bourke Street Mall (North)",3207
2018-06-07 12:00:00,12,"Melbourne Central",2190
2018-06-07 12:00:00,12,"Southbank",2643
2018-06-07 13:00:00,13,"Bourke Street Mall (North)",3657
2018-06-07 13:00:00,13,"Melbourne Central",2056
2018-06-07 13:00:00,13,"Southbank",2631
2018-06-07 14:00:00,14,"Bourke Street Mall (North)",2940
2018-06-07 14:00:00,14,"Melbourne Central",1977
2018-06-07 14:00:00,14,"Southbank",1836
2018-06-07 15:00:00,15,"Bourke Street Mall (North)",2888
2018-06-07 15:00:00,15,"Melbourne Central",1978
2018-06-07 15:00:00,15,"Southbank",2001
2018-06-07 16:00:00,16,"Bourke Street Mall (North)",2990
2018-06-07 16:00:00,16,"Melbourne Central",2159
2018-06-07 16:00:00,16,"Southbank",2607
2018-06-07 17:00:00,17,"Bourke Street Mall (North)",3551
2018-06-07 17:00:00,17,"Melbourne Central",2597
2018-06-07 17:00:00,17,"Southbank",3906
2018-06-07 18:00:00,18,"Bourke Street Mall (North)",2838
2018-06-07 18:00:00,18,"Melbourne Central",2421
2018-06-07 18:00:00,18,"Southbank",2978
2018-06-07 19:00:00,19,"Bourke Street Mall (North)",2111
2018-06-07 19:00:00,19,"Melbourne Central",2024
2018-06-07 19:00:00,19,"Southbank",1874
2018-06-07 20:00:00,20,"Bourke Street Mall (North)",1412
2018-06-07 20:00:00,20,"Melbourne Central",1800
2018-06-07 20:00:00,20,"Southbank",1396
2018-06-07 21:00:00,21,"Bourke Street Mall (North)",902
2018-06-07 21:00:00,21,"Melbourne Central",1628
2018-06-07 21:00:00,21,"Southbank",1259
2018-06-07 22:00:00,22,"Bourke Street Mall (North)",373
2018-06-07 22:00:00,22,"Melbourne Central",1069
2018-06-07 22:00:00,22,"Southbank",1007
2018-06-07 23:00:00,23,"Bourke Street Mall (North)",168
2018-06-07 23:00:00,23,"Melbourne Central",724
2018-06-07 23:00:00,23,"Southbank",541
2018-06-08 00:00:00,0,"Bourke Street Mall (North)",115
2018-06-08 00:00:00,0,"Melbourne Central",281
2018-06-08 00:00:00,0,"Southbank",225
2018-06-08 01:00:00,1,"Bourke Street Mall (North)",60
2018-06-08 01:00:00,1,"Melbourne Central",216
2018-06-08 01:00:00,1,"Southbank",95
2018-06-08 02:00:00,2,"Bourke Street Mall (North)",48
2018-06-08 02:00:00,2,"Melbourne Central",122
2018-06-08 02:00:00,2,"Southbank",83
2018-06-08 03:00:00,3,"Bourke Street Mall (North)",27
2018-06-08 03:00:00,3,"Melbourne Central",121
2018-06-08 03:00:00,3,"Southbank",41
2018-06-08 04:00:00,4,"Bourke Street Mall (North)",38
2018-06-08 04:00:00,4,"Melbourne Central",35
2018-06-08 04:00:00,4,"Southbank",54
2018-06-08 05:00:00,5,"Bourke Street Mall (North)",33
2018-06-08 05:00:00,5,"Melbourne Central",65
2018-06-08 05:00:00,5,"Southbank",167
2018-06-08 06:00:00,6,"Bourke Street Mall (North)",94
2018-06-08 06:00:00,6,"Melbourne Central",180
2018-06-08 06:00:00,6,"Southbank",783
2018-06-08 07:00:00,7,"Bourke Street Mall (North)",275
2018-06-08 07:00:00,7,"Melbourne Central",351
2018-06-08 07:00:00,7,"Southbank",1389
2018-06-08 08:00:00,8,"Bourke Street Mall (North)",735
2018-06-08 08:00:00,8,"Melbourne Central",704
2018-06-08 08:00:00,8,"Southbank",2920
2018-06-08 09:00:00,9,"Bourke Street Mall (North)",1064
2018-06-08 09:00:00,9,"Melbourne Central",675
2018-06-08 09:00:00,9,"Southbank",1792
2018-06-08 10:00:00,10,"Bourke Street Mall (North)",1384
2018-06-08 10:00:00,10,"Melbourne Central",892
2018-06-08 10:00:00,10,"Southbank",1166
2018-06-08 11:00:00,11,"Bourke Street Mall (North)",2004
2018-06-08 11:00:00,11,"Melbourne Central",1333
2018-06-08 11:00:00,11,"Southbank",1479
2018-06-08 12:00:00,12,"Bourke Street Mall (North)",2799
2018-06-08 12:00:00,12,"Melbourne Central",1848
2018-06-08 12:00:00,12,"Southbank",1898
2018-06-08 13:00:00,13,"Bourke Street Mall (North)",3291
2018-06-08 13:00:00,13,"Melbourne Central",1898
2018-06-08 13:00:00,13,"Southbank",1913
2018-06-08 14:00:00,14,"Bourke Street Mall (North)",2967
2018-06-08 14:00:00,14,"Melbourne Central",1876
2018-06-08 14:00:00,14,"Southbank",1899
2018-06-08 15:00:00,15,"Bourke Street Mall (North)",2928
2018-06-08 15:00:00,15,"Melbourne Central",2123
2018-06-08 15:00:00,15,"Southbank",1919
2018-06-08 16:00:00,16,"Bourke Street Mall (North)",3371
2018-06-08 16:00:00,16,"Melbourne Central",2275
2018-06-08 16:00:00,16,"Southbank",2706
2018-06-08 17:00:00,17,"Bourke Street Mall (North)",3933
2018-06-08 17:00:00,17,"Melbourne Central",2830
2018-06-08 17:00:00,17,"Southbank",3799
2018-06-08 18:00:00,18,"Bourke Street Mall (North)",3461
2018-06-08 18:00:00,18,"Melbourne Central",2940
2018-06-08 18:00:00,18,"Southbank",3002
2018-06-08 19:00:00,19,"Bourke Street Mall (North)",2658
2018-06-08 19:00:00,19,"Melbourne Central",2590
2018-06-08 19:00:00,19,"Southbank",2439
2018-06-08 20:00:00,20,"Bourke Street Mall (North)",2016
2018-06-08 20:00:00,20,"Melbourne Central",2290
2018-06-08 20:00:00,20,"Southbank",1989
2018-06-08 21:00:00,21,"Bourke Street Mall (North)",1311
2018-06-08 21:00:00,21,"Melbourne Central",2208
2018-06-08 21:00:00,21,"Southbank",1779
2018-06-08 22:00:00,22,"Bourke Street Mall (North)",691
2018-06-08 22:00:00,22,"Melbourne Central",1677
2018-06-08 22:00:00,22,"Southbank",1515
2018-06-08 23:00:00,23,"Bourke Street Mall (North)",380
2018-06-08 23:00:00,23,"Melbourne Central",1395
2018-06-08 23:00:00,23,"Southbank",1011
2018-06-09 00:00:00,0,"Bourke Street Mall (North)",274
2018-06-09 00:00:00,0,"Melbourne Central",765
2018-06-09 00:00:00,0,"Southbank",492
2018-06-09 01:00:00,1,"Bourke Street Mall (North)",167
2018-06-09 01:00:00,1,"Melbourne Central",540
2018-06-09 01:00:00,1,"Southbank",326
2018-06-09 02:00:00,2,"Bourke Street Mall (North)",158
2018-06-09 02:00:00,2,"Melbourne Central",348
2018-06-09 02:00:00,2,"Southbank",207
2018-06-09 03:00:00,3,"Bourke Street Mall (North)",98
2018-06-09 03:00:00,3,"Melbourne Central",286
2018-06-09 03:00:00,3,"Southbank",144
2018-06-09 04:00:00,4,"Bourke Street Mall (North)",44
2018-06-09 04:00:00,4,"Melbourne Central",128
2018-06-09 04:00:00,4,"Southbank",70
2018-06-09 05:00:00,5,"Bourke Street Mall (North)",25
2018-06-09 05:00:00,5,"Melbourne Central",114
2018-06-09 05:00:00,5,"Southbank",63
2018-06-09 06:00:00,6,"Bourke Street Mall (North)",49
2018-06-09 06:00:00,6,"Melbourne Central",75
2018-06-09 06:00:00,6,"Southbank",206
2018-06-09 07:00:00,7,"Bourke Street Mall (North)",83
2018-06-09 07:00:00,7,"Melbourne Central",182
2018-06-09 07:00:00,7,"Southbank",366
2018-06-09 08:00:00,8,"Bourke Street Mall (North)",242
2018-06-09 08:00:00,8,"Melbourne Central",327
2018-06-09 08:00:00,8,"Southbank",670
2018-06-09 09:00:00,9,"Bourke Street Mall (North)",722
2018-06-09 09:00:00,9,"Melbourne Central",560
2018-06-09 09:00:00,9,"Southbank",1246
2018-06-09 10:00:00,10,"Bourke Street Mall (North)",1508
2018-06-09 10:00:00,10,"Melbourne Central",824
2018-06-09 10:00:00,10,"Southbank",1805
2018-06-09 11:00:00,11,"Bourke Street Mall (North)",2397
2018-06-09 11:00:00,11,"Melbourne Central",1280
2018-06-09 11:00:00,11,"Southbank",2324
2018-06-09 12:00:00,12,"Bourke Street Mall (North)",3418
2018-06-09 12:00:00,12,"Melbourne Central",2139
2018-06-09 12:00:00,12,"Southbank",2752
2018-06-09 13:00:00,13,"Bourke Street Mall (North)",3995
2018-06-09 13:00:00,13,"Melbourne Central",2490
2018-06-09 13:00:00,13,"Southbank",3302
2018-06-09 14:00:00,14,"Bourke Street Mall (North)",4223
2018-06-09 14:00:00,14,"Melbourne Central",2546
2018-06-09 14:00:00,14,"Southbank",3617
2018-06-09 15:00:00,15,"Bourke Street Mall (North)",4333
2018-06-09 15:00:00,15,"Melbourne Central",2623
2018-06-09 15:00:00,15,"Southbank",3936
2018-06-09 16:00:00,16,"Bourke Street Mall (North)",4354
2018-06-09 16:00:00,16,"Melbourne Central",2535
2018-06-09 16:00:00,16,"Southbank",4078
2018-06-09 17:00:00,17,"Bourke Street Mall (North)",3745
2018-06-09 17:00:00,17,"Melbourne Central",2547
2018-06-09 17:00:00,17,"Southbank",3719
2018-06-09 18:00:00,18,"Bourke Street Mall (North)",3009
2018-06-09 18:00:00,18,"Melbourne Central",2606
2018-06-09 18:00:00,18,"Southbank",3599
2018-06-09 19:00:00,19,"Bourke Street Mall (North)",2318
2018-06-09 19:00:00,19,"Melbourne Central",2840
2018-06-09 19:00:00,19,"Southbank",3177
2018-06-09 20:00:00,20,"Bourke Street Mall (North)",1309
2018-06-09 20:00:00,20,"Melbourne Central",2236
2018-06-09 20:00:00,20,"Southbank",2745
2018-06-09 21:00:00,21,"Bourke Street Mall (North)",808
2018-06-09 21:00:00,21,"Melbourne Central",1865
2018-06-09 21:00:00,21,"Southbank",2321
2018-06-09 22:00:00,22,"Bourke Street Mall (North)",831
2018-06-09 22:00:00,22,"Melbourne Central",1764
2018-06-09 22:00:00,22,"Southbank",2038
2018-06-09 23:00:00,23,"Bourke Street Mall (North)",447
2018-06-09 23:00:00,23,"Melbourne Central",1202
2018-06-09 23:00:00,23,"Southbank",1278
2018-06-10 00:00:00,0,"Bourke Street Mall (North)",301
2018-06-10 00:00:00,0,"Melbourne Central",747
2018-06-10 00:00:00,0,"Southbank",590
2018-06-10 01:00:00,1,"Bourke Street Mall (North)",173
2018-06-10 01:00:00,1,"Melbourne Central",481
2018-06-10 01:00:00,1,"Southbank",407
2018-06-10 02:00:00,2,"Bourke Street Mall (North)",140
2018-06-10 02:00:00,2,"Melbourne Central",429
2018-06-10 02:00:00,2,"Southbank",243
2018-06-10 03:00:00,3,"Bourke Street Mall (North)",114
2018-06-10 03:00:00,3,"Melbourne Central",307
2018-06-10 03:00:00,3,"Southbank",127
2018-06-10 04:00:00,4,"Bourke Street Mall (North)",63
2018-06-10 04:00:00,4,"Melbourne Central",143
2018-06-10 04:00:00,4,"Southbank",86
2018-06-10 05:00:00,5,"Bourke Street Mall (North)",41
2018-06-10 05:00:00,5,"Melbourne Central",80
2018-06-10 05:00:00,5,"Southbank",60
2018-06-10 06:00:00,6,"Bourke Street Mall (North)",72
2018-06-10 06:00:00,6,"Melbourne Central",98
2018-06-10 06:00:00,6,"Southbank",157
2018-06-10 07:00:00,7,"Bourke Street Mall (North)",69
2018-06-10 07:00:00,7,"Melbourne Central",133
2018-06-10 07:00:00,7,"Southbank",303
