scaler,lambdas,mean_R2,std_R2,mean_RMSE,std_RMSE
robust,"(np.float64(1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.605091430048279,0.08130523076603335,294479.8835847681,37132.45236500499
minmax,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6031178580887862,0.08407775146450758,295032.60067705164,37641.66389754861
zscore,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.603117858088786,0.08407775146450766,295032.60067705176,37641.663897548606
robust,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6031178580887859,0.08407775146450772,295032.60067705176,37641.66389754866
minmax,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6028866888639571,0.08392969409173198,295121.38197082217,37573.82275274253
robust,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6028866888639569,0.08392969409173183,295121.3819708222,37573.822752742504
zscore,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6028866888639567,0.0839296940917322,295121.3819708223,37573.82275274263
minmax,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6025963370610669,0.0837997718952688,295231.48095952114,37509.68629853974
robust,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6025963370610666,0.08379977189526862,295231.48095952126,37509.68629853969
zscore,"(np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6025963370610664,0.08379977189526895,295231.4809595213,37509.68629853977
minmax,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6024565873473957,0.08160457148886867,295304.77593793464,36597.74897394943
zscore,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6024565873473956,0.08160457148886875,295304.7759379347,36597.74897394945
robust,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6024565873473953,0.08160457148886889,295304.7759379348,36597.748973949485
minmax,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6021216062741431,0.08145397710275802,295431.67237698805,36523.23562296729
robust,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6021216062741429,0.08145397710275813,295431.67237698816,36523.235622967346
zscore,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6021216062741427,0.0814539771027584,295431.67237698816,36523.23562296743
minmax,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6017227404694078,0.08132938152120213,295581.3173618426,36455.06772981348
robust,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6017227404694077,0.08132938152120252,295581.31736184267,36455.06772981362
zscore,"(np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6017227404694071,0.0813293815212031,295581.31736184284,36455.06772981381
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.601697755776431,0.09442111678263007,295317.6355875594,41489.475606613174
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.601697755776431,0.09442111678263014,295317.6355875595,41489.47560661321
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.6016977557764306,0.09442111678263013,295317.63558755955,41489.47560661322
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.601510894328859,0.09491541476846606,295377.5040966849,41673.9380609869
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.6015108943288588,0.09491541476846589,295377.5040966849,41673.938060986824
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.6015108943288588,0.09491541476846618,295377.5040966849,41673.93806098692
minmax,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6014377097607043,0.08398644516334274,295796.1236909269,38060.84281095176
robust,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6014377097607035,0.0839864451633437,295796.1236909271,38060.84281095208
zscore,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.6014377097607034,0.08398644516334372,295796.1236909271,38060.842810952105
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.6012989545193491,0.09537366428845748,295447.03854194196,41842.42298560443
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.6012989545193489,0.09537366428845764,295447.038541942,41842.422985604484
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.6012989545193488,0.09537366428845767,295447.03854194214,41842.42298560449
minmax,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6011506093090242,0.08391992360619326,295905.6740610124,38025.58665546168
zscore,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6011506093090239,0.08391992360619437,295905.6740610125,38025.586655462066
robust,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.6011506093090239,0.08391992360619453,295905.6740610125,38025.5866554621
minmax,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.600762515512667,0.08382059123628237,296053.8912074688,37974.27018453077
zscore,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6007625155126667,0.08382059123628309,296053.8912074689,37974.27018453105
robust,"(np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.6007625155126667,0.08382059123628308,296053.89120746887,37974.270184531044
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5987905071896095,0.08773343281514372,296313.4916180928,38395.63663025666
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5987905071896086,0.08773343281514308,296313.49161809304,38395.63663025622
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5987905071896086,0.08773343281514322,296313.49161809304,38395.636630256275
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.598487589247084,0.08778166163999102,296416.65352890966,38386.15551786622
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.598487589247083,0.08778166163999068,296416.65352890996,38386.1555178659
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.5984875892470826,0.0877816616399906,296416.6535289101,38386.15551786585
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5982082754588431,0.09021256312353726,296683.35554467695,39683.11114981975
robust,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5982082754588431,0.09021256312353734,296683.35554467695,39683.11114981977
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5982082754588429,0.09021256312353733,296683.355544677,39683.111149819764
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5980890794416244,0.08784746525286216,296553.45875497226,38376.499065756114
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5980890794416234,0.08784746525286158,296553.45875497255,38376.49906575573
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5980890794416234,0.08784746525286144,296553.4587549726,38376.49906575569
robust,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5980188992569828,0.08988268823665652,296757.419351426,39543.68981059947
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5980188992569825,0.08988268823665647,296757.41935142607,39543.689810599455
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5980188992569825,0.08988268823665646,296757.4193514261,39543.68981059947
robust,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5977447343023211,0.0895612490625454,296861.7853041158,39402.24668283558
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.597744734302321,0.08956124906254537,296861.78530411585,39402.24668283558
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5977447343023209,0.08956124906254508,296861.78530411585,39402.24668283548
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5977062068461977,0.09646420393644543,296736.0947792525,42036.33196216318
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5977062068461975,0.09646420393644557,296736.0947792526,42036.33196216324
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5977062068461972,0.09646420393644563,296736.0947792526,42036.331962163255
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5976963784043212,0.09687411153019046,296732.54351371224,42195.560059145835
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5976963784043212,0.09687411153019036,296732.5435137122,42195.560059145806
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5976963784043209,0.09687411153019046,296732.5435137123,42195.560059145835
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.5976553381601762,0.09602466386156171,296762.116413832,41862.1275831098
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.597655338160176,0.0960246638615612,296762.116413832,41862.127583109635
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.597655338160176,0.09602466386156196,296762.116413832,41862.12758310989
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5912638651299905,0.09003054654818142,299274.37991772837,39369.65630230619
robust,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5912638651299905,0.09003054654818128,299274.3799177284,39369.65630230613
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5912638651299903,0.09003054654818136,299274.3799177285,39369.65630230618
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5909953991086901,0.08973796650175742,299375.02060807426,39239.78165709191
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.59099539910869,0.08973796650175733,299375.0206080743,39239.78165709188
robust,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.59099539910869,0.08973796650175736,299375.02060807426,39239.781657091866
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5906302978722957,0.08945992515151395,299509.8081605001,39109.48497119961
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5906302978722957,0.08945992515151391,299509.8081605001,39109.48497119962
robust,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5906302978722956,0.08945992515151412,299509.8081605002,39109.48497119966
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5902104381404164,0.09449147985842002,299619.76892005804,41121.74472569365
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5902104381404164,0.0944914798584197,299619.768920058,41121.74472569357
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5902104381404164,0.09449147985841982,299619.76892005804,41121.744725693614
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5900764407674789,0.09499722136907895,299660.06069081905,41312.245778840486
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5900764407674789,0.09499722136907919,299660.060690819,41312.245778840566
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5900764407674789,0.09499722136907945,299660.06069081905,41312.245778840654
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5899103158982348,0.09547116695155508,299712.2327871694,41488.03803060458
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5899103158982348,0.09547116695155485,299712.23278716946,41488.03803060448
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5899103158982342,0.09547116695155575,299712.2327871696,41488.03803060479
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5889508498653104,0.09333477517354209,300079.9945566196,40569.74119626041
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5889508498653102,0.09333477517354266,300079.9945566196,40569.74119626063
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5889508498653099,0.09333477517354269,300079.9945566198,40569.74119626062
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5888653452965221,0.09295657859709558,300116.5976698654,40418.44262478905
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.588865345296522,0.09295657859709558,300116.5976698654,40418.44262478906
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5888653452965219,0.0929565785970955,300116.5976698654,40418.44262478901
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5887067398827969,0.09258239591306028,300179.0833671529,40264.07515667519
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5887067398827966,0.0925823959130602,300179.0833671529,40264.07515667517
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5887067398827966,0.09258239591305993,300179.083367153,40264.07515667509
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5860683542546593,0.08875485683047078,301063.8109897529,38403.22275374425
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5860683542546584,0.08875485683046969,301063.81098975305,38403.22275374365
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5860683542546581,0.08875485683046969,301063.81098975317,38403.22275374363
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5858574143502505,0.08875371699885803,301133.0189222305,38378.070248463
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5858574143502492,0.08875371699885728,301133.0189222309,38378.070248462485
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5858574143502491,0.08875371699885709,301133.018922231,38378.070248462434
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.5855674900222054,0.08876474335879236,301229.4704666683,38351.334464839885
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.5855674900222044,0.08876474335879202,301229.47046666854,38351.334464839536
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.5855674900222041,0.0887647433587917,301229.47046666866,38351.334464839405
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5839827525822466,0.09638180127653896,301810.52359412593,41459.70290709916
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5839827525822453,0.0963818012765374,301810.5235941265,41459.7029070985
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.583982752582245,0.0963818012765372,301810.52359412663,41459.702907098435
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.5837243003312843,0.09605530876622834,301906.6143625006,41318.69354963075
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.5837243003312828,0.0960553087662269,301906.61436250125,41318.69354963013
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.5837243003312826,0.0960553087662271,301906.61436250125,41318.69354963019
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5833723994565756,0.09570831570124146,302036.0494850385,41164.62757433966
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5833723994565745,0.09570831570124022,302036.0494850389,41164.62757433917
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5833723994565745,0.09570831570124019,302036.04948503897,41164.62757433913
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.580672580195433,0.09300552884630756,303162.1416531932,40218.47684881583
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5806725801954328,0.09300552884630786,303162.14165319334,40218.47684881593
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5806725801954326,0.09300552884630815,303162.14165319334,40218.47684881603
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5806530355888718,0.09343605818911073,303162.9916436805,40384.543264227585
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5806530355888718,0.09343605818911063,303162.99164368043,40384.54326422754
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5806530355888718,0.09343605818911029,303162.99164368043,40384.54326422745
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5805845490176184,0.0938695039331576,303180.8537380405,40548.12967620644
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5805845490176181,0.09386950393315735,303180.8537380405,40548.129676206365
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5805845490176181,0.09386950393315768,303180.8537380406,40548.12967620646
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5805588707537078,0.08659508090786475,303059.6438970525,37159.39969675298
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5805588707537076,0.08659508090786452,303059.64389705256,37159.39969675265
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5805588707537074,0.08659508090786482,303059.64389705256,37159.39969675276
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5803883406184993,0.0932821375283831,303237.41206910624,40260.4585014698
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5803883406184993,0.09328213752838324,303237.41206910624,40260.45850146985
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.580388340618499,0.09328213752838342,303237.4120691063,40260.45850146991
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5802306210709846,0.09292552393159242,303298.3362235571,40113.38818862466
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5802306210709844,0.09292552393159219,303298.3362235572,40113.38818862459
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5802306210709843,0.09292552393159222,303298.3362235572,40113.3881886246
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5800629293603448,0.08672894463425156,303228.8098000998,37168.54161955116
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5800629293603444,0.08672894463425142,303228.8098000999,37168.54161955088
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.580062929360344,0.08672894463425154,303228.8098001,37168.54161955093
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5799897653818012,0.09257864896010347,303388.278046222,39964.77275584191
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5799897653818012,0.09257864896010355,303388.278046222,39964.77275584196
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5799897653818012,0.09257864896010352,303388.278046222,39964.77275584194
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5794455508971504,0.08690062164313005,303439.8404916976,37183.42601357498
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5794455508971498,0.08690062164313017,303439.8404916978,37183.42601357479
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5794455508971497,0.08690062164313009,303439.84049169783,37183.426013574775
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5791324042379052,0.08448044908392023,303458.4999965692,35574.24218692824
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5791324042379039,0.08448044908392187,303458.49999656953,35574.24218692836
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(1.0))",0.5791324042379036,0.08448044908392205,303458.49999656965,35574.24218692841
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.578972960613745,0.08464845350803958,303506.5424479909,35611.540476108574
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.5789729606137431,0.08464845350804177,303506.54244799144,35611.54047610891
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(1.0))",0.578972960613743,0.08464845350804186,303506.5424479915,35611.54047610891
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5787021339007788,0.0848529788530198,303593.06241860724,35653.33201161523
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5787021339007778,0.08485297885302145,303593.06241860753,35653.33201161537
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(1.0))",0.5787021339007775,0.08485297885302166,303593.0624186076,35653.33201161543
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5760106678954197,0.08528002568154537,305008.1935493397,37147.90859900516
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5760106678954197,0.08528002568154537,305008.19354933983,37147.90859900515
robust,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5760106678954194,0.08528002568154554,305008.19354933983,37147.90859900522
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5756075657737277,0.08508307389531401,305153.47638855735,37047.35768962343
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5756075657737277,0.08508307389531412,305153.47638855735,37047.35768962345
robust,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5756075657737276,0.08508307389531417,305153.47638855735,37047.35768962348
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5751041456226177,0.08492542617962227,305333.2018511673,36955.25762109267
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5751041456226177,0.08492542617962202,305333.2018511674,36955.25762109258
robust,"(np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5751041456226176,0.08492542617962202,305333.2018511674,36955.25762109257
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5704082223425496,0.08453864017804526,306649.06370186864,35303.114824648925
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5704082223425484,0.08453864017804744,306649.0637018688,35303.114824649114
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.570408222342548,0.08453864017804762,306649.063701869,35303.114824649194
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5703416833829973,0.08466896432813306,306664.33490756387,35328.24074002672
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5703416833829962,0.08466896432813523,306664.3349075641,35328.24074002692
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5703416833829961,0.08466896432813524,306664.3349075641,35328.240740026944
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.570178077391568,0.08483091049248755,306712.7320851199,35356.51338672583
